m2_gross,m2_net,oda_sayisi,bina_yasi,bulundugu_kat,kat_sayisi,banyo_sayisi,balkon,asansor,esyali_mi,krediye_uygun,otopark,fiyat,ilce_Arnavutköy,ilce_Ataşehir,ilce_Avcılar,ilce_Bahçelievler,ilce_Bakırköy,ilce_Bayrampaşa,ilce_Bağcılar,ilce_Başakşehir,ilce_Beykoz,ilce_Beylikdüzü,ilce_Beyoğlu,ilce_Beşiktaş,ilce_Büyükçekmece,ilce_Esenler,ilce_Esenyurt,ilce_Eyüpsultan,ilce_Fatih,ilce_Gaziosmanpaşa,ilce_Güngören,ilce_Kadıköy,ilce_Kartal,ilce_Kağıthane,ilce_Küçükçekmece,ilce_Maltepe,ilce_Pendik,ilce_Sancaktepe,ilce_Sarıyer,ilce_Silivri,ilce_Sultanbeyli,ilce_Sultangazi,ilce_Tuzla,ilce_Zeytinburnu,ilce_Çatalca,ilce_Çekmeköy,ilce_Ümraniye,ilce_Üsküdar,ilce_Şile,ilce_Şişli,kullanim_durumu_Property owner,kullanim_durumu_Tenant,isitma_tipi_Klima/Elektrikli,isitma_tipi_Kombi,isitma_tipi_Merkezi Sistem,isitma_tipi_Soba/Yok,isitma_tipi_Yerden Isıtma
95,85.0,3.0,0.0,4.0,6.0,1.0,1.0,1,0.0,1.0,1,329000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,125.0,4.0,35.0,6.0,6.0,1.0,1.0,1,0.0,0.0,0,1750000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
80,80.0,4.0,7.5,-1.0,3.0,1.0,0.0,0,0.0,1.0,0,166500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
80,72.0,3.0,1.0,0.0,3.0,1.0,0.0,0,0.0,1.0,0,184000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,80.0,4.0,18.0,0.0,4.0,1.0,1.0,0,0.0,1.0,0,375000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
130,120.0,3.0,18.0,4.0,4.0,1.0,1.0,0,0.0,0.0,0,445000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
140,115.0,4.0,0.0,3.0,6.0,2.0,1.0,0,0.0,1.0,1,430000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,100.0,3.0,23.0,4.0,5.0,1.0,0.0,0,0.0,1.0,0,890000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,80.0,2.0,28.0,3.0,3.0,1.0,1.0,0,0.0,1.0,0,220000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,90.0,3.0,7.5,0.0,5.0,1.0,1.0,0,0.0,1.0,0,215000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
180,165.0,4.0,7.5,1.0,4.0,2.0,1.0,1,0.0,1.0,1,1400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
110,110.0,4.0,0.0,2.0,8.0,1.0,1.0,1,0.0,1.0,1,375000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,125.0,4.0,3.0,13.0,14.0,2.0,1.0,1,0.0,1.0,1,519000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,175.0,5.0,0.0,4.0,4.0,3.0,1.0,1,0.0,1.0,0,2100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
180,130.0,5.0,0.0,0.0,5.0,3.0,1.0,1,0.0,1.0,1,1700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,90.0,3.0,23.0,3.0,5.0,2.0,1.0,0,0.0,0.0,0,285000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
90,85.0,4.0,23.0,1.0,4.0,1.0,1.0,0,0.0,0.0,0,320000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
120,110.0,4.0,35.0,3.0,5.0,1.0,1.0,0,0.0,1.0,0,445000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,68.0,2.0,18.0,3.0,5.0,1.0,1.0,0,0.0,1.0,1,179000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,42.0,1.0,4.0,4.0,16.0,1.0,1.0,0,0.0,1.0,0,269000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
110,95.0,4.0,0.0,4.0,4.0,1.0,1.0,1,0.0,1.0,0,1100000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,190.0,6.0,13.0,2.0,3.0,2.0,1.0,0,0.0,1.0,0,600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100,92.0,3.0,0.0,1.0,3.0,1.0,1.0,0,0.0,1.0,0,255000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,95.0,3.0,28.0,0.0,6.0,1.0,0.0,0,0.0,0.0,0,183000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155,125.0,5.0,1.0,2.0,7.0,2.0,1.0,1,0.0,1.0,0,2150000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
110,100.0,4.0,13.0,4.0,4.0,1.0,1.0,1,0.0,1.0,0,420000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
180,165.0,4.0,18.0,3.0,5.0,2.0,1.0,1,0.0,1.0,1,1500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,70.0,3.0,1.0,-2.0,4.0,1.0,1.0,0,0.0,1.0,0,235000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,150.0,5.0,18.0,7.0,8.0,2.0,1.0,1,0.0,1.0,1,650000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,90.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0.0,1.0,0,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95,85.0,3.0,18.0,0.0,5.0,1.0,1.0,0,0.0,1.0,0,289000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,150.0,5.0,1.0,4.0,4.0,1.0,1.0,0,0.0,1.0,0,390000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,90.0,3.0,0.0,2.0,4.0,1.0,1.0,0,0.0,1.0,0,350000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128,105.0,3.0,0.0,3.0,5.0,1.0,1.0,0,0.0,1.0,0,269000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,90.0,3.0,28.0,-1.0,5.0,1.0,0.0,0,0.0,0.0,0,105000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
85,75.0,3.0,2.0,5.0,6.0,1.0,1.0,1,0.0,1.0,0,266000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
95,80.0,3.0,0.0,1.0,5.0,1.0,0.0,1,0.0,1.0,0,340000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,75.0,3.0,1.0,-1.0,5.0,1.0,0.0,0,0.0,0.0,0,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240,220.0,5.0,13.0,3.0,3.0,2.0,1.0,1,0.0,1.0,1,4000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130,120.0,4.0,3.0,4.0,5.0,1.0,1.0,1,0.0,1.0,0,342500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100,90.0,3.0,13.0,3.0,5.0,1.0,1.0,0,0.0,1.0,0,295000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
109,109.0,3.0,3.0,35.0,35.0,1.0,0.0,0,0.0,1.0,0,875000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
130,130.0,4.0,0.0,1.0,6.0,2.0,1.0,1,0.0,1.0,0,450000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,125.0,4.0,28.0,1.0,6.0,1.0,1.0,0,0.0,1.0,0,675000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
90,85.0,3.0,4.0,0.0,3.0,1.0,1.0,0,0.0,1.0,1,168000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,100.0,4.0,35.0,2.0,3.0,1.0,1.0,0,0.0,1.0,0,470000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,60.0,3.0,3.0,0.0,4.0,1.0,0.0,1,0.0,1.0,0,250000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
125,120.0,4.0,28.0,2.0,6.0,1.0,1.0,0,0.0,1.0,0,1495000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
190,160.0,6.0,23.0,0.0,7.0,2.0,1.0,1,0.0,1.0,0,700000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
130,125.0,4.0,1.0,1.0,6.0,2.0,1.0,1,0.0,1.0,0,319000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140,110.0,4.0,4.0,3.0,5.0,1.0,1.0,1,0.0,1.0,1,597000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100,82.0,3.0,0.0,6.0,8.0,2.0,1.0,1,0.0,1.0,1,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
190,170.0,5.0,4.0,5.0,5.0,2.0,1.0,0,0.0,1.0,0,390000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,190.0,6.0,7.5,3.0,4.0,2.0,1.0,0,0.0,1.0,1,420000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
125,100.0,4.0,0.0,3.0,8.0,2.0,1.0,1,0.0,1.0,1,645000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,90.0,4.0,28.0,3.0,11.0,2.0,1.0,1,0.0,1.0,0,390000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
190,160.0,6.0,3.0,4.0,3.0,3.0,1.0,0,0.0,1.0,0,715000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100,85.0,3.0,7.5,-4.0,5.0,1.0,1.0,0,0.0,1.0,0,350000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
85,60.0,3.0,0.0,2.0,2.0,1.0,1.0,0,0.0,1.0,0,329000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
160,140.0,3.0,7.5,5.0,5.0,1.0,1.0,1,0.0,1.0,0,288000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100,90.0,3.0,2.0,1.0,4.0,1.0,1.0,1,0.0,1.0,0,275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
132,132.0,4.0,7.5,7.0,10.0,1.0,1.0,1,0.0,1.0,1,825000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
185,175.0,6.0,0.0,3.0,3.0,2.0,1.0,1,0.0,1.0,0,630000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,90.0,3.0,2.0,5.0,10.0,1.0,1.0,1,0.0,0.0,0,480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,75.0,3.0,0.0,4.0,5.0,1.0,1.0,0,0.0,0.0,0,380000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,96.0,4.0,0.0,1.0,10.0,1.0,1.0,1,0.0,1.0,1,330000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,95.0,3.0,18.0,4.0,5.0,1.0,1.0,0,0.0,0.0,0,193000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
85,80.0,3.0,0.0,0.0,4.0,1.0,0.0,1,0.0,0.0,0,299000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,85.0,3.0,13.0,9.0,9.0,1.0,1.0,0,0.0,1.0,1,420000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,145.0,4.0,13.0,4.0,9.0,2.0,0.0,0,0.0,1.0,1,675000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
105,100.0,3.0,23.0,2.0,4.0,1.0,1.0,0,0.0,1.0,0,425000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,90.0,3.0,0.0,6.0,6.0,2.0,1.0,0,0.0,1.0,0,264000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,150.0,4.0,28.0,3.0,4.0,1.0,1.0,0,1.0,1.0,0,650000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95,85.0,2.0,7.5,-1.0,3.0,1.0,0.0,0,0.0,1.0,0,123000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,95.0,3.0,18.0,0.0,4.0,1.0,0.0,0,0.0,1.0,0,235000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
240,208.0,5.0,0.0,3.0,3.0,2.0,1.0,0,0.0,1.0,0,2000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
178,130.0,4.0,1.0,18.0,25.0,2.0,1.0,1,0.0,0.0,1,780000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100,90.0,4.0,2.0,0.0,6.0,1.0,0.0,1,0.0,0.0,0,440000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,90.0,4.0,35.0,3.0,5.0,1.0,1.0,0,0.0,1.0,0,490000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
85,80.0,3.0,28.0,0.0,5.0,1.0,0.0,0,0.0,1.0,0,215000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100,85.0,3.0,0.0,1.0,4.0,1.0,1.0,1,0.0,1.0,0,300000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,70.0,3.0,18.0,0.0,3.0,1.0,1.0,0,0.0,1.0,0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
80,70.0,3.0,0.0,-2.0,5.0,1.0,0.0,0,0.0,1.0,0,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140,130.0,4.0,0.0,35.0,4.0,1.0,1.0,0,0.0,1.0,0,223000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,80.0,3.0,4.0,0.0,3.0,1.0,0.0,0,0.0,1.0,0,137000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,90.0,3.0,1.0,0.0,5.0,2.0,1.0,1,0.0,1.0,0,2300000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,200.0,5.0,7.5,35.0,4.0,2.0,1.0,1,0.0,1.0,1,1150000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138,90.0,3.0,4.0,7.0,20.0,2.0,1.0,1,0.0,1.0,1,1950000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
276,216.0,5.0,2.0,5.0,6.0,2.0,1.0,1,0.0,1.0,1,1250000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,120.0,4.0,0.0,4.0,5.0,2.0,1.0,1,0.0,1.0,0,955000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,70.0,3.0,13.0,0.0,5.0,1.0,0.0,0,0.0,1.0,0,205000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,110.0,3.0,0.0,5.0,5.0,1.0,1.0,0,0.0,0.0,0,275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,114.0,4.0,0.0,14.0,14.0,2.0,1.0,1,0.0,1.0,1,1025000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,85.0,3.0,2.0,5.0,5.0,1.0,1.0,0,0.0,0.0,0,229000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
90,85.0,4.0,23.0,3.0,5.0,1.0,1.0,0,0.0,0.0,0,240000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,160.0,5.0,23.0,6.0,6.0,2.0,1.0,0,0.0,1.0,0,530000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
120,100.0,3.0,4.0,0.0,5.0,2.0,1.0,1,0.0,1.0,0,370000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
